,0
4558,688571.SH financial_ratio
4559,688575.SH financial_ratio
4560,688577.SH financial_ratio
4561,688578.SH financial_ratio
4562,688579.SH financial_ratio
4563,688580.SH financial_ratio
4564,688585.SH financial_ratio
4565,688586.SH financial_ratio
4566,688588.SH financial_ratio
4567,688589.SH financial_ratio
4568,688590.SH financial_ratio
4569,688595.SH financial_ratio
4570,688596.SH financial_ratio
4571,688597.SH financial_ratio
4572,688598.SH financial_ratio
4573,688599.SH financial_ratio
4574,688600.SH financial_ratio
4575,688601.SH financial_ratio
4576,688606.SH financial_ratio
4577,688607.SH financial_ratio
4578,688608.SH financial_ratio
4579,688609.SH financial_ratio
4580,688611.SH financial_ratio
4581,688613.SH financial_ratio
4582,688616.SH financial_ratio
4583,688617.SH financial_ratio
4584,688618.SH financial_ratio
4585,688619.SH financial_ratio
4586,688621.SH financial_ratio
4587,688622.SH financial_ratio
4588,688625.SH financial_ratio
4589,688626.SH financial_ratio
4590,688628.SH financial_ratio
4591,688630.SH financial_ratio
4592,688633.SH financial_ratio
4593,688636.SH financial_ratio
4594,688639.SH financial_ratio
4595,688655.SH financial_ratio
4596,688656.SH financial_ratio
4597,688658.SH financial_ratio
4598,688659.SH financial_ratio
4599,688660.SH financial_ratio
4600,688661.SH financial_ratio
4601,688662.SH financial_ratio
4602,688663.SH financial_ratio
4603,688665.SH financial_ratio
4604,688667.SH financial_ratio
4605,688668.SH financial_ratio
4606,688669.SH financial_ratio
4607,688670.SH financial_ratio
4608,688676.SH financial_ratio
4609,688677.SH financial_ratio
4610,688678.SH financial_ratio
4611,688679.SH financial_ratio
4612,688680.SH financial_ratio
4613,688681.SH financial_ratio
4614,688682.SH financial_ratio
4615,688683.SH financial_ratio
4616,688685.SH financial_ratio
4617,688686.SH financial_ratio
4618,688687.SH financial_ratio
4619,688689.SH financial_ratio
4620,688690.SH financial_ratio
4621,688696.SH financial_ratio
4622,688697.SH financial_ratio
4623,688698.SH financial_ratio
4624,688699.SH financial_ratio
4625,688700.SH financial_ratio
4626,688701.SH financial_ratio
4627,688707.SH financial_ratio
4628,688711.SH financial_ratio
4629,688718.SH financial_ratio
4630,688722.SH financial_ratio
4631,688728.SH financial_ratio
4632,688733.SH financial_ratio
4633,688737.SH financial_ratio
4634,688739.SH financial_ratio
4635,688766.SH financial_ratio
4636,688767.SH financial_ratio
4637,688768.SH financial_ratio
4638,688772.SH financial_ratio
4639,688776.SH financial_ratio
4640,688777.SH financial_ratio
4641,688778.SH financial_ratio
4642,688779.SH financial_ratio
4643,688786.SH financial_ratio
4644,688787.SH financial_ratio
4645,688788.SH financial_ratio
4646,688789.SH financial_ratio
4647,688793.SH financial_ratio
4648,688798.SH financial_ratio
4649,688799.SH financial_ratio
4650,688800.SH financial_ratio
4651,688819.SH financial_ratio
4652,688981.SH financial_ratio
4653,830799.BJ financial_ratio
4654,830832.BJ financial_ratio
4655,830839.BJ financial_ratio
4656,830946.BJ financial_ratio
4657,830964.BJ financial_ratio
4658,831010.BJ financial_ratio
4659,831039.BJ financial_ratio
4660,831305.BJ financial_ratio
4661,831370.BJ financial_ratio
4662,831445.BJ financial_ratio
4663,831726.BJ financial_ratio
4664,831768.BJ financial_ratio
4665,831832.BJ financial_ratio
4666,831856.BJ financial_ratio
4667,831961.BJ financial_ratio
4668,832000.BJ financial_ratio
4669,832089.BJ financial_ratio
4670,832145.BJ financial_ratio
4671,832171.BJ financial_ratio
4672,832225.BJ financial_ratio
4673,832278.BJ financial_ratio
4674,832317.BJ financial_ratio
4675,832419.BJ financial_ratio
4676,832566.BJ financial_ratio
4677,832735.BJ financial_ratio
4678,832885.BJ financial_ratio
4679,833266.BJ financial_ratio
4680,833346.BJ financial_ratio
4681,833427.BJ financial_ratio
4682,833454.BJ financial_ratio
4683,833509.BJ financial_ratio
4684,833523.BJ financial_ratio
4685,833819.BJ financial_ratio
4686,833873.BJ financial_ratio
4687,833874.BJ financial_ratio
4688,833994.BJ financial_ratio
4689,834021.BJ financial_ratio
4690,834415.BJ financial_ratio
4691,834475.BJ financial_ratio
4692,834599.BJ financial_ratio
4693,834682.BJ financial_ratio
4694,834765.BJ financial_ratio
4695,835174.BJ financial_ratio
4696,835179.BJ financial_ratio
4697,835184.BJ financial_ratio
4698,835185.BJ financial_ratio
4699,835305.BJ financial_ratio
4700,835368.BJ financial_ratio
4701,835508.BJ financial_ratio
4702,835640.BJ financial_ratio
4703,835670.BJ financial_ratio
4704,836077.BJ financial_ratio
4705,836149.BJ financial_ratio
4706,836239.BJ financial_ratio
4707,836260.BJ financial_ratio
4708,836263.BJ financial_ratio
4709,836433.BJ financial_ratio
4710,836675.BJ financial_ratio
4711,836720.BJ financial_ratio
4712,836826.BJ financial_ratio
4713,836892.BJ financial_ratio
4714,837092.BJ financial_ratio
4715,837212.BJ financial_ratio
4716,837242.BJ financial_ratio
4717,837344.BJ financial_ratio
4718,838030.BJ financial_ratio
4719,838163.BJ financial_ratio
4720,838275.BJ financial_ratio
4721,838924.BJ financial_ratio
4722,839167.BJ financial_ratio
4723,839680.BJ financial_ratio
4724,839729.BJ financial_ratio
4725,839946.BJ financial_ratio
4726,870204.BJ financial_ratio
4727,870436.BJ financial_ratio
4728,871245.BJ financial_ratio
4729,871396.BJ financial_ratio
4730,871553.BJ financial_ratio
4731,871642.BJ financial_ratio
4732,871857.BJ financial_ratio
4733,871981.BJ financial_ratio
4734,872925.BJ financial_ratio
